id,num,NAME,lat,lng
"1798592","310218813",BOB EVANS RESTAURANT,40.099800,-83.126400
"2208049","386754923",CAFFE TOMASO,40.082400,-83.134300
"2712551","401578642",KROGER DELI,40.099100,-83.122000
"3077154","403083927",CAFFE TOMASO,40.081700,-83.141400
"3876133","408484197",GYRO SHOPPE THE RSTRNT-GREEK,40.084000,-83.141800
"5144599","421729498",JET'S PIZZA,40.084200,-83.142100
"5745568","425897218",CAFFE TOMASO,40.094700,-83.134900
"6164216","427797423",TY GINGER ASIAN BISTRO,40.083800,-83.142200
"7395514","459090726",SUBWAY,40.098000,-83.123800
"8009336","518806120",HYDE PARK PRIME STEAKHOUSE,40.096800,-83.124200
"8928694","612024232",GRAETER'S ICE CREAM,40.094200,-83.126400
"9985588","689173482",JASON'S DELI,40.098000,-83.121400
"11094779","709126050",PIZZA HUT,40.098000,-83.123800
"11104853","709339218",CITY BARBEQUE CATERING,40.087500,-83.144200
"11520766","715144226",SUBWAY,40.104900,-83.138900
"11536085","715275630",CHAMPAVENTURES LLC,40.105200,-83.124100
"11552609","715440500",KILPATRICK'S,40.097900,-83.126800
"11552630","715440523",MEGUMI JAPANESE,40.099100,-83.122700
"12174418","851632521",MAX & ERMA'S RESTAURANT,40.094900,-83.126200
"9069687","624100277",SUSHI.COM JAPANESE RESTAURANT,40.113300,-83.152800
"9145438","629659202",PAPA JOHN'S PIZZA,40.113000,-83.153200
"10228856","700101952",SHADE ON MUIRFIELD,40.113100,-83.152700
"13141188","990880049",TUTTO VINO,40.113200,-83.152800
"468736","137396198",BIDDIE'S INC,40.098100,-83.113300
"468740","137396453",BRIDGE STREET PIZZA,40.099800,-83.113400
"468758","137398376",LA SCALA RESTAURANT & BANQUET,40.098500,-83.102200
"468787","137400420",TOMMY'S PIZZA INC,40.098400,-83.104300
"903850","180472383",BOSTON MARKET,40.099800,-83.091900
"948648","205806359",SCH CHI STEAKHOUSE,40.096700,-83.091500
"1117512","219728938",TED'S MONTANA GRILL,40.094200,-83.092500
"1245268","231191743",AMUL INDIA,40.086700,-83.092800
"1452936","249814344",J LIU RSTRNT & BAR OF DUBLIN,40.099700,-83.115200
"1574915","258919471",ARBY'S,40.086300,-83.091300
"1798587","310218243",DOMINO'S,40.099700,-83.113600
"3229265","403682389",MR SUSHI,40.099600,-83.113800
"3358135","404170503",MELLOW MUSHROOM,40.099300,-83.095000
"3359940","404176434",EURO MARKET LLC,40.085800,-83.092800
"3416385","404408051",CHICK-FIL-A,40.089500,-83.092400
"3548701","404799482",VENKY SPICE HOUSE,40.102800,-83.091200
"3979175","409289601",STEAK 'N SHAKE,40.088100,-83.092600
"4278093","413904414",BLUE GINGER ASIAN FUSION,40.092300,-83.091000
"4303561","414396003",JIMMY JOHN'S,40.090400,-83.091700
"4517395","415423568",R C O LTD,40.098000,-83.091400
"4850392","417520838",PIADA ITALIAN STREET FOOD,40.099200,-83.091800
"4999275","420382693",AZTECA MEXICAN GRILL,40.087400,-83.092400
"5186908","421989507",SHI CHI JAPANESE STEAK HOUSE,40.096700,-83.091500
"5314794","422818944",ROADHOUSE GRILL INC,40.085700,-83.091200
"5523793","424786797",AAB INDIA,40.102800,-83.091200
"5621006","425346387",PINT ROOM BURGER BAR,40.099300,-83.105900
"5706311","425694990",DAKSHIN INDIAN RESTAURANT,40.102800,-83.091200
"5910803","426718136",DONATOS PIZZA,40.099400,-83.113600
"6690990","434701814",CAFE ISTANBUL DUBLIN,40.090400,-83.109400
"7106812","439150871",VINCENZO'S CONVENIENT ELEGANCE,40.096800,-83.091500
"7128106","439291434",ORESCENDO PASTARIA,40.084000,-83.110300
"7888050","506470038",MORETTIS,40.086200,-83.092800
"8009347","518807409",BRAZENHEAD,40.100700,-83.113800
"8259379","546481177",BD'S MONGOLIAN GRILL,40.092600,-83.091000
"8866888","607209020",TEHKU TEA CO LLC,40.098400,-83.114000
"9065838","623884707",GENJI JAPANESE STKHS-DBLN,40.086900,-83.091300
"9146361","629705799",HISTORIC DUBLIN RESTAURANTS,40.100700,-83.113500
"9161514","630874121",KFC,40.101400,-83.091700
"9175837","631995123",LA CHATELAINE FRENCH BAKERY,40.099300,-83.115600
"9407149","651381477",RIVERSIDE ANIMAL CARE,40.108200,-83.110400
"9495415","657343323",MEZZO,40.099700,-83.114200
"10045362","692020779",RED LOBSTER,40.090200,-83.092400
"10254955","700210683",WENDY'S,40.099600,-83.107700
"10326914","700599217",PANERA BREAD,40.103100,-83.092100
"11597716","715925555",JT'S PIZZA,40.099100,-83.097100
"11778577","719155590",MONTGOMERY INN-COLUMBUS,40.099600,-83.108200
"12173179","851467860",RENDEZVOUS LOUNGE,40.085800,-83.092900
"12173529","851506212",OSCAR'S,40.101400,-83.113900
"12173534","851506675",BOB EVANS RESTAURANT,40.107000,-83.092100
"13096374","986190973",TUCCI'S,40.100300,-83.114300
"13100059","986538361",CHARLEY'S PHILLY STEAKS,40.101200,-83.091200
"905827","181319625",GOLDEN CORRAL BUFFET & GRILL,40.095800,-83.088300
"966629","207192998",COSI,40.097500,-83.090400
"1318591","238387807",BURGER KING,40.097700,-83.090400
"1515980","254592405",SUBWAY,40.093700,-83.090300
"1798600","310219449",MC DONALD'S,40.111600,-83.090000
"2207718","386726673",PANINI,40.093100,-83.083600
"3077847","403087071",TACO BELL,40.093300,-83.084800
"3092805","403141992",REETHIKA INDIAN RESTAURANT,40.101300,-83.088800
"3215152","403637055",JIMMY JOHN'S,40.102700,-83.090500
"4303156","414393755",EURO DELICATESSEN,40.093500,-83.089700
"4303571","414396040",TADKA INDIAN RSTRNT-COLUMBUS,40.093300,-83.084800
"4303578","414396055",FIREHOUSE SUBS,40.099800,-83.090500
"4532574","415458658",PAPAYA STREET GRILL,40.093100,-83.083600
"4568774","415567610",LOGAN'S ROADHOUSE,40.111000,-83.090700
"4865822","417556147",IHOP RESTAURANT,40.111100,-83.090700
"5907841","426692281",TACO BELL,40.112200,-83.089500
"7128109","439291440",J LIU OF DUBLIN,40.103200,-83.071300
"7128111","439291442",JAPANESESUSHI.COM,40.103200,-83.071300
"7128112","439291445",LA VAQUERO LTD,40.103200,-83.071300
"7128848","439294560",BONCHON,40.094500,-83.085900
"7819257","498332980",BA-SHO JAPANESE RESTAURANT,40.093500,-83.090600
"7819374","498350008",CHILI'S GRILL & BAR,40.094800,-83.088400
"7819441","498361328",SWEET CLOVE SUNSHINE CAFE,40.102900,-83.090500
"7819451","498363498",KIHACHI JAPANESE RESTAURANT,40.101300,-83.088900
"7820076","498419365",CHUCK E CHEESE'S,40.093900,-83.088600
"8058019","524245503",LUNCH CO,40.112700,-83.086600
"8225032","542947007",EL VAQUERO'S MEXICAN RSTRNT,40.094400,-83.085200
"8542725","576665251",CHIPOTLE MEXICAN GRILL,40.102100,-83.090600
"9142537","629522723",INCHIN'S BAMBOO GARDEN,40.093300,-83.084800
"10443806","705108321",CASABLANCA GYRO & DELI,40.112700,-83.087100
"10975994","708157499",ZHONG KAI CHEN,40.094500,-83.085900
"11217293","711026831",WENDY'S,40.111100,-83.090400
"11752149","718589785",IHOP,40.103200,-83.071300
"12173186","851468934",PIZZA HUT,40.094300,-83.087600
"12173548","851507574",OLIVE GARDEN ITALIAN RSTRNT,40.110500,-83.089800
"12173566","851509026",NEW CHOPSTICKS CHINESE,40.093900,-83.090200
"12721593","938279551",MC DONALD'S,40.095100,-83.086900
"12814380","950878017",JOE'S CRAB SHACK,40.096600,-83.088400
"12877510","962715934",RUBY TUESDAY,40.096200,-83.090100
"12886025","963607684",PANERA BREAD,40.094400,-83.089200
"13096364","986190049",ASIAN STAR,40.092500,-83.090300
"1230457","229264163",SUBWAY,40.118000,-83.066200
"1523018","255114340",CHUBBY'S,40.117300,-83.065800
"1798596","310219266",SUBWAY,40.115900,-83.090300
"1836145","314029422",THAI ORCHID RESTAURANT,40.122600,-83.090100
"1870953","316843531",DOMINO'S,40.117300,-83.066300
"2712543","401578626",KROGER DELI,40.121500,-83.092200
"3983680","409303610",ANGE'S PIZZA,40.135000,-83.071800
"4162062","411830454",QUIZNOS,40.120000,-83.092100
"4883010","417751072",TUULA'S EUROPEAN CAFE,40.118000,-83.090500
"4999276","420382694",JET'S PIZZA,40.119600,-83.092900
"5062966","421158629",JETT'S PIZZA,40.119600,-83.092900
"5181942","421944961",ANNA'S GREEK CUISINE,40.115900,-83.090300
"5184466","421968152",BURGER KING,40.123200,-83.089500
"5312951","422788549",HAAS,40.115800,-83.089400
"5393408","423578804",101 BEER KITCHEN,40.119600,-83.092200
"7395911","459122750",MULLIGAN'S SPORTS PUB,40.134900,-83.071700
"7819472","498367952",PAPA JOHN'S PIZZA,40.117000,-83.090400
"8058020","524245511",SUMENO'S ITALIAN RESTAURANT,40.117000,-83.089500
"8258683","546388141",ROMEO'S PIZZA,40.117400,-83.069200
"8259336","546475195",MAX & ERMA'S RESTAURANT,40.119000,-83.089800
"8543240","576720965",HONG KONG RESTAURANT,40.118200,-83.066100
"9150253","629896424",PEI WEI ASIAN DINER,40.120400,-83.091000
"9407221","651387227",SUNNY STREET CAFE,40.120500,-83.092100
"9803976","677507543",RAOS HOSPITALITY INC,40.113700,-83.088200
"9852321","681449781",SKYLINE CHILI,40.122800,-83.090100
"10403148","704868472",WHICH WICH SUPERIOR SANDWICHES,40.120200,-83.092100
"10447460","705126292",EL JALAPENA GRILL,40.120600,-83.090300
"10460719","705215428",YOGIS,40.119600,-83.093100
"10514122","705525044",MC ALISTER'S DELI,40.122800,-83.090100
"10534124","705645817",SUBWAY,40.124100,-83.090000
"10947582","707856295",SENOR TEQUILAS,40.117300,-83.069100
"11498236","714923745",LITTLE CAESARS PIZZA,40.117000,-83.067600
"12173244","851475053",SUNFLOWER CHINESE RESTAURANT,40.115900,-83.090300
"12173537","851506907",HARD ROAD CAFE,40.118100,-83.066100
"12173544","851507400",DONATOS PIZZA,40.118100,-83.066000
"12779624","947043444",ANNA'S RESTAURANT,40.115900,-83.090300
"12888029","963809439",W G GRINDERS,40.116900,-83.067500
"1359522","242036978",ROTOLO'S PIZZA GRANDVIEW,40.090000,-83.047800
"4303078","414393425",MAIN MOON,40.089700,-83.048400
"6170216","427814653",BLARNEY STONE TAVERN LLC,40.090000,-83.047800
"6382678","433461965",CLB RESTAURANTS,40.086500,-83.062900
"10339189","700653691",CRAFTY PINT,40.090300,-83.050300
"12174377","851623439",WENDY'S,40.089800,-83.049200
"470342","137506747",WORTHINGTON INN,40.087100,-83.018200
"4884489","417763399",RIVAGE ATLANTIQUE,40.087100,-83.017700
"5891508","426609638",JET'S PIZZA,40.087300,-83.018100
"6164217","427797424",DEWEY'S PIZZA,40.086700,-83.018100
"6784225","435511584",HAROLD'S AMERICAN GRILLE,40.087600,-83.018400
"7578454","476459664",SUBWAY,40.092500,-83.018400
"7819281","498336650",PIZZA PRIMO WORTHINGTON,40.092200,-83.018400
"12720301","938123148",LA CHATELAINE,40.086500,-83.018200
"948700","205811805",BUCA DI BEPPO,40.107900,-83.015600
"1245118","231173592",AMANO'S,40.108700,-83.020500
"1245311","231197138",COSI,40.107500,-83.015900
"1778033","308077999",MC DONALD'S,40.108400,-83.015600
"2208079","386757355",JIMMY JOHN'S,40.107600,-83.015900
"2713324","401597047",KROGER DELI,40.107600,-83.020300
"5230121","422166335",PANERA BREAD,40.107700,-83.020300
"5437682","423753303",PIES & PINTS,40.108000,-83.016900
"6631614","434235525",PIADA ITALIAN STREET FOOD,40.108000,-83.016900
"7128107","439291437",GEORGE T VILLI,40.108000,-83.016900
"9407176","651383929",J LIU RSTRNT & BAR-WORTHINGTON,40.104300,-83.016400
"10913179","707679956",BRENZ PIZZA CO COLUMBUS,40.100800,-83.026500
"12687378","930437728",CHINA WAY,40.108500,-83.020500
"12848314","959356569",FIRST WATCH-WORTHINGTON,40.108000,-83.020200
"470248","137496212",CORNER PIZZERIA,40.123500,-83.036300
"470254","137497202",BOB EVANS RESTAURANT,40.117500,-83.015500
"472444","137666731",FRISCH'S BIG BOY RESTAURANT,40.130300,-83.017200
"902952","180203655",BRAVO! CUCINA ITALIANA,40.115300,-83.013800
"1245191","231183195",WINKING LIZARD TAVERN,40.114300,-83.012600
"1550803","257064683",SUBWAY,40.118000,-83.014900
"2654259","401349467",MC DONALD'S,40.130000,-83.053300
"4303560","414395999",HC WAY,40.117900,-83.011100
"4800362","417066605",RUSTY BUCKET RESTAURANT & TVRN,40.124000,-83.035300
"5085118","421207934",WURST UND BIER,40.114800,-83.011400
"5356489","423456769",TACO BELL,40.135500,-83.016900
"5794409","426068091",METROPOLITAN SEAFOOD GRILL,40.113400,-83.014100
"5794417","426068121",VOILA,40.113400,-83.014100
"5794418","426068127",H C WAY ASIAN BISTRO,40.117900,-83.011100
"5991275","427130600",HOT HEAD BURRITOS,40.134800,-83.016900
"6223862","428010293",WAFFLE HOUSE,40.134500,-83.017400
"7819375","498350354",REDLANDS GRILL,40.117400,-83.013400
"8259149","546449406",COLUMBUS FISH MARKET,40.114400,-83.013900
"8542709","576662548",HYDE PARK PRIME STEAKHOUSE,40.113400,-83.014100
"8543344","576734305",SUSHI KO,40.114800,-83.011400
"9109765","627030372",LOTUS GRILL,40.114800,-83.011000
"10029538","691393540",CHIPOTLE MEXICAN GRILL,40.114800,-83.010900
"10268199","700267054",WENDY'S,40.126300,-83.035900
"11552701","715440606",BISTRO,40.114200,-83.015200
"11805702","720350636",SUBWAY,40.124600,-83.036500
"12173765","851533109",WENDY'S,40.136000,-83.016400
"12721059","938216777",EL ACAPULCO,40.116800,-83.015000
"12888030","963809488",CHAMPPS AMERICANA,40.117800,-83.011700
"13100062","986538569",J GILBERT'S WOOD-FIRED STEAKS,40.118000,-83.014900
"13199392","998141295",RUTH'S CHRIS STEAK HOUSE,40.117000,-83.011900
"4450311","415258739",MILE STONE 229,39.956800,-83.003600
"4499332","415385101",DENOVO BISTRO,39.957900,-83.000000
"5706015","425691365",THEATRE CAFE,39.955800,-82.999200
"6642342","434324471",HIGH STREET GRILL,39.955800,-82.999200
"12169928","850956848",MAIN BAR,39.956200,-83.000100
"472663","137698759",HO-TOY,39.960000,-83.000700
"1245317","231197898",CAPITAL CLUB,39.960900,-83.002000
"1859457","316022201",JUICE BAR HEALTH FOOD RSTRNT,39.961400,-83.000600
"1984998","364857953",POTBELLY SANDWICH SHOP,39.961800,-83.000800
"2446496","400186079",GOLF CLUB KITCHEN,39.961900,-83.002200
"3142950","403356950",PIZZA RUSTICA,39.961800,-83.000800
"4315258","414441259",ZOUP! FRESH SOUP CO,39.961400,-83.000600
"5113345","421504620",CENTRAL OHIO RESTAURANT ASSOC,39.961800,-83.000800
"5313258","422793401",DELIVERY CARRY-OUT DINE-IN,39.962400,-83.001200
"5794405","426068071",JIMMY JOHN'S,39.961500,-83.002100
"7129205","439295680",LOLA'S BURGER SHACK,39.962800,-83.000600
"7578758","476487798",CAFE NAPOLITANA PIZZERIA & BAR,39.963200,-83.000600
"8010992","518957246",DANNY'S DELI & RESTAURANT,39.961900,-83.002200
"8258690","546388968",DONATOS PIZZA,39.962400,-83.001200
"9806568","677609661",CINCO,39.962000,-83.001200
"10330806","700612135",PHATT TACOS,39.963400,-83.000700
"11456695","714274921",COSI COLUMBUS,39.963100,-83.000800
"1459815","250250826",ISABELLA'S CAFE ITALIA,39.960100,-82.999700
"1734653","303141667",SUBWAY,39.959900,-83.000400
"3077845","403087058",SI SENOR,39.963100,-82.999300
"3311153","403977714",MARKET 65,39.960100,-82.998200
"3550850","404806297",CUSTOM CHEF,39.962800,-82.998200
"4303564","414396011",LEXI'S ON THIRD,39.963000,-82.997800
"4884581","417764211",CAPITOL CAFE BY MILO'S,39.961300,-82.999500
"5432746","423732751",8 BISTRO,39.962400,-83.000200
"5581887","425216537",MANIFESTO,39.960100,-82.999700
"6867718","436242311",OLIVERS BURGERS STEAKS-BOURBON,39.962900,-83.000300
"7396006","459129474",AU BON PAIN,39.962000,-82.997600
"7578772","476489638",LEE'S CHINA KITCHEN INC,39.960100,-82.998200
"7578776","476490081",RINGSIDE CAFE,39.962900,-82.999900
"8543000","576689343",ROUGH RIDERS CAFE,39.960600,-83.000500
"9606304","664473535",CAFE LOLA,39.962400,-83.000200
"9648425","667184477",PLAZA RESTAURANT & LOUNGE,39.960000,-82.997800
"472634","137694659",FAME'S DINER,39.970300,-83.002200
"473419","137778890",MAX & ERMA'S RESTAURANT,39.968800,-83.000100
"948720","205813371",CHICKEN & EGGS,39.970300,-83.002200
"1245278","231192709",BD'S MONGOLIAN GRILL,39.968000,-83.005500
"1516091","254603624",R ARENA BAR,39.970700,-83.004400
"1516113","254605918",J GUMBO'S,39.963600,-82.999900
"1768532","306921743",SIAM ORIENTAL RESTAURANT,39.970300,-83.002200
"1991237","365240902",EL AREOAZI LATIN GRILL,39.963500,-83.000000
"2207526","386708903",COTTERS,39.968800,-83.007000
"2207551","386710461",DUE AMICI,39.963700,-82.998900
"2632976","400842006",PLANTAIN CAFE,39.963700,-82.998600
"2687962","401485738",89 FISH & GRILL,39.968800,-82.999500
"2768469","401852577",DISTRICT DELI,39.966400,-83.003400
"5266590","422319300",JSK CARRY OUT,39.964700,-83.000900
"5566721","425166122",RODIZIO GRILL,39.968400,-83.005600
"5599221","425272177",STEAK ESCAPE,39.969700,-83.004100
"5639632","425403661",VELVET BURGER CAFE LLC,39.970300,-83.002200
"6051627","427334661",SHORT NORTH SUBS LLC,39.968200,-83.006600
"6063336","427371561",JIMMY JOHN'S,39.968200,-83.006600
"6867730","436242329",OH PIZZA & BREW,39.967800,-82.998800
"7819394","498353861",FLATIRON BAR & DINER,39.968800,-82.998000
"7888048","506470012",BUCA DI BEPPO,39.969300,-83.004100
"8258834","546405721",ELEVATOR RESTAURANT,39.965600,-83.001400
"8542724","576665152",CHIPOTLE MEXICAN GRILL,39.969700,-83.004100
"8542752","576667638",MYKONOS GYROS,39.970300,-83.002200
"8542982","576687719",SUBWAY,39.963700,-82.999100
"8688560","590794657",TED'S MONTANA GRILL,39.968200,-83.006900
"9070814","624158622",SUBWAY,39.965700,-83.001400
"9150872","629930165",LATITUDE 41,39.963700,-82.998000
"9181597","632280822",TIP TOP KITCHEN & COCKTAILS,39.963700,-82.998700
"9407220","651387201",SUNNY STREET CAFE,39.967800,-83.009100
"9670791","669043366",BOSTON'S THE GOURMET PIZZA,39.968200,-83.007100
"9852367","681452785",W G GRINDERS,39.969700,-83.004100
"9852724","681484028",MARKET STAND CAFE,39.969600,-83.001400
"9948040","686949967",DALE'S DELI,39.966600,-83.009200
"10310906","700497101",RISHI SUSHI KITCHEN & BAR,39.964900,-82.998300
"10424636","704994597",CARVERY,39.963700,-82.999300
"10793862","706969429",NADA,39.968300,-83.008000
"10862671","707334309",DONATOS PIZZA,39.970300,-83.002200
"11076339","708732091",BOSTON'S RESTAURANT & SPORTS,39.968200,-83.006900
"11296669","711812120",DICK'S LAST RESORT,39.969300,-83.004100
"11552623","715440515",GALLERIE BAR & BISTRO,39.970800,-83.002500
"11752864","718596779",NOSH COLUMBUS,39.964100,-82.997900
"11798519","720061910",ROGER'S CAFE,39.967600,-83.000100
"12169929","850956855",CHAR BAR,39.971300,-83.002600
"12501088","892241456",SUBWAY,39.970300,-83.002200
"13098720","986412237",MITCHELL'S STEAKHOUSE,39.963700,-82.998300
"948764","205817760",INDIAN OVEN,39.957300,-82.987900
"1693655","269152500",HOGGY'S CARRY-OUT & CATERING,39.967800,-82.994000
"2356871","399177336",SUBWAY,39.966900,-82.990900
"3700843","406202743",RADHUNI,39.957300,-82.987900
"4303570","414396033",SIDEBAR COLUMBUS,39.956700,-82.996100
"4792033","416965848",TRAVELERS GRILL,39.958700,-82.996300
"5415000","423672769",GRASS SKIRT TIKI BAR & RSTRNT,39.965500,-82.991700
"5570540","425177751",NATALIES DINER LLC,39.960900,-82.996100
"5684394","425541997",SANDMAN EXPRESS DOWNTOWN,39.963200,-82.995900
"5890089","426607246",BEACH'S PIZZA & PUB,39.957200,-82.990200
"6138854","427716044",SUPERCHEF'S BREAKFAST & MORE,39.962400,-82.994900
"7175107","439579472",LITLE PALACE LTD,39.957700,-82.995100
"7395659","459102430",DONATOS PIZZA,39.957500,-82.989500
"7395794","459112520",MC DONALD'S,39.956900,-82.989500
"8259019","546427246",MOTORISTS PLAZA DINING,39.962300,-82.988300
"8542803","576671051",ZUPPA DOWNTOWN,39.963200,-82.995900
"8543105","576706527",MUSTARD SEED CATERING,39.963700,-82.996300
"9407252","651389330",SUBWAY,39.962700,-82.995200
"9728039","672565645",OODLES NOODLES & DUMPLING BAR,39.957400,-82.987600
"10069366","693765802",COLUMBUS STATE CAFE & BARISTA,39.969400,-82.990700
"10146093","697093805",DIRTY FRANK'S HOT DOG,39.957500,-82.995000
"10328702","700605988",A R S CAFE MANAGEMENT LTD,39.960800,-82.996100
"10930840","707756242",RED VELVET CAFE,39.957600,-82.995100
"11082782","708799806",WALRUS,39.956500,-82.995500
"11778576","719155558",MEXICA,39.962400,-82.994900
"11778587","719156135",SUBWAY,39.959000,-82.996900
"12172497","851391995",SUBWAY,39.962100,-82.991000
"13098723","986412468",SERENITY CAFE & CATERING,39.960900,-82.996100
"471384","137572830",CHURCH'S CHICKEN,39.986700,-82.988500
"471399","137574596",G G BOYS LLC,39.985700,-83.005000
"471414","137575619",KFC,39.986600,-82.986600
"471462","137579538",WENDY'S,39.986600,-82.987400
"472659","137698361",HEIL'S DELICATESSEN,39.972200,-83.004200
"472674","137700308",JAPANESE STEAK HOUSE,39.972100,-83.002800
"472705","137705281",MIKE'S GRILL,39.977100,-83.003400
"472779","137713426",SHORT NORTH TAVERN,39.976200,-83.003200
"905823","181318981",FISH GUYS,39.972200,-83.004200
"948788","205819840",NIDA'S SUSHI,39.972200,-83.004200
"949039","205839939",FABIAN'S,39.976500,-83.003900
"1056802","214769952",JENI'S ICE CREAMS,39.972200,-83.004200
"1188685","225730043",BROTHERS BAR & GRILL,39.971700,-83.005000
"1245323","231199118",HAPPY GREEK,39.975900,-83.003100
"1515948","254588858",PRESS GRILL,39.977600,-83.003700
"1695696","269272969",BUBBLES THE TEA & JUICE CO,39.972200,-83.004200
"1734652","303141659",WHITE CASTLE,39.981900,-83.004700
"1829763","313437592",RIGSBY'S,39.976600,-83.003300
"2094649","375197613",SURLY GIRL SALOON,39.985400,-83.004800
"2207689","386724744",NORTHSTAR CAFE,39.981500,-83.004600
"2551594","400497504",ELEVEN,39.974000,-83.003100
"2772507","401865844",KNEAD,39.972600,-83.002800
"3077831","403087023",KCR LP,39.976200,-83.002800
"3077848","403087073",TASI,39.976400,-83.002400
"3212238","403626355",HUBBARD GRILLE,39.978600,-83.004000
"3260209","403817640",COLUMBUS FOOD LEAGUE,39.985400,-83.004800
"4303563","414396008",LIU PON XI,39.974000,-83.002500
"4759905","416579061",BEST OF THE WURST,39.972200,-83.004200
"4883656","417756668",BBR,39.971600,-83.005500
"4885549","417772414",MIKEY'S LATE NIGHT SLICE,39.983600,-83.004700
"4886808","417783671",BLACK OLIVE,39.977300,-83.003700
"4974125","420039411",SAREFINO'S PIZZERIA & DELI,39.971700,-83.003500
"5096078","421428082",BBR COLUMBUS,39.971600,-83.005500
"5182939","421954494",MOJOE LOUNGE,39.974700,-83.002800
"5186374","421984970",PARK STREET SALOON,39.972700,-83.004600
"5246238","422255941",PEARL,39.975400,-83.003300
"5659457","425461528",ARCH CITY TAVERN,39.980000,-83.003800
"5706217","425694060",LAN VIET,39.972200,-83.004200
"5707467","425708348",CAJOHN'S CABOOM CHILI CO,39.972200,-83.004200
"5708287","425718758",BREZEL,39.972200,-83.004200
"6017082","427222032",PHILCO BAR & DINER,39.977700,-83.003800
"6442960","433596109",MELT BAR & GRILLED,39.979500,-83.003800
"6442962","433596114",BAKERSFIELD TACOS TEQUILA,39.977300,-83.003700
"6698404","434776364",BLACK POINTE,39.974000,-83.002700
"6949612","437106673",DA LEVEE,39.978100,-83.003900
"6949620","437106695",TABLE,39.986800,-83.004700
"7017151","438281557",BAREBURGER,39.971800,-83.002900
"7578743","476485461",HYDE PARK PRIME STEAKHOUSE,39.974000,-83.003100
"8010975","518955612",HALKU RESTAURANT,39.978700,-83.003500
"8010990","518956941",LEMON GRASS FUSION BISTRO,39.975400,-83.003300
"8543023","576694228",SAREFINO'S PIZZERIA & ITALIAN,39.972200,-83.004200
"8553641","577744097",KOOMA RESTAURANT,39.971400,-83.003500
"8940364","612982835",ALADDIN'S EATERY,39.981100,-83.004400
"8977354","615798964",UNION CAFE,39.978200,-83.003600
"9013882","618893044",BAR LOUIE,39.972500,-83.004400
"9069072","624069340",NORTHSTAR CAFES,39.976400,-83.003400
"9069073","624069381",LA FOGATA GRILL,39.981100,-83.004400
"9407118","651378416",MARCELLA'S,39.974900,-83.003300
"9416355","652029729",EK PARAISO COCINA MEXICANA,39.972200,-83.004200
"9458095","654939552",EXPRESSLY BENEVOLENCE,39.972200,-83.004200
"9648215","667151732",BENEVOLENCE A BAKERY,39.972200,-83.004200
"9880367","682973797",ZPIZZA,39.981500,-83.004600
"9924100","685611709",NIDA'S THAI ON HIGH,39.982200,-83.004400
"10183328","698686227",TASTE OF BELGIUM,39.972200,-83.004200
"10294300","700411913",PANERA BREAD,39.976500,-83.003400
"10300265","700448056",DENMARK ON HIGH,39.971800,-83.002900
"10458518","705187114",KATZINGERS DELI,39.972200,-83.004200
"10478202","705304272",BUCKEYES EXPRESS FISH-CHICKEN,39.986200,-82.989100
"10748297","706714836",DOUBLE COMFORT RESTAURANT,39.972600,-83.002800
"10754073","706751857",FOX IN THE SNOW,39.984300,-82.999400
"10782838","706913075",GUILD HOUSE,39.975300,-83.003100
"10963598","708100442",TAI TIKI,39.983300,-83.004700
"11078866","708735999",BRASSICA,39.976300,-83.003200
"11212323","710998246",MAC'S CAFE,39.976500,-83.003900
"11267348","711473797",ADRIAN TARA ENTERPRISES,39.975900,-83.003100
"11328924","712083843",STACK CITY BURGER BAR,39.974700,-83.002800
"11597674","715925412",CHIPOTLE MEXICAN GRILL,39.983100,-83.004700
"11648064","717001838",BASIL RESTAURANT LLC,39.985300,-83.005000
"12170459","851075259",BASI ITALIA,39.978200,-83.010600
"12685161","929325546",ST JAMES TAVERN,39.984700,-82.999600
"12721591","938279312",BETTY'S FINE FOOD & SPIRITS,39.976300,-83.003200
"12886601","963659065",DONATOS PIZZA,39.981100,-83.004300
"12887190","963727219",MARTINI MODERN ITALIAN,39.971400,-83.002600
"471463","137579561",WHITE CASTLE,39.985900,-82.983300
"471693","137599254",CHURCH'S CHICKEN,39.958000,-82.958500
"1553712","257241877",PIECE OF CHICAGO CARRYOUT,39.972400,-82.974200
"2207743","386729123",CREOLE KITCHEN,39.972500,-82.974000
"2576303","400629535",YELLOW BRICK PIZZA,39.963000,-82.976600
"2856345","402231037",CREOLE KITCHEN,39.973300,-82.973300
"3077843","403087054",ROYAL FISH SHRIMP & CHICKEN,39.986400,-82.981200
"5553346","425116309",1 STOP CAFE,39.957400,-82.960900
"5708048","425715945",PITABILITIES,39.983000,-82.959700
"6120942","427607944",B K SMOKEHOUSE,39.958000,-82.969600
"8010120","518872197",1 HAPPY FAMILY BAR,39.980600,-82.980000
"8202060","540489556",ASIAN WOK II,39.972700,-82.973700
"8259069","546436981",UPPER CRUST,39.966800,-82.963500
"8839424","604981043",CARA BAR,39.961900,-82.981900
"8928990","612053975",AMINA'S KITCHEN,39.974100,-82.962500
"8929010","612054882",WENDY'S,39.965700,-82.973000
"9300065","643417140",BLACK CREEK BISTRO,39.963200,-82.981900
"9852203","681442968",DRAGON ONE,39.964500,-82.981300
"9852307","681448775",SUBWAY,39.973000,-82.973800
"10304232","700462642",CHICAGO FISH & CHICKEN,39.957300,-82.957200
